dataset_name,dataset_path,target_col,n_samples,n_features,correlation_mean,imbalance_ratio,intrinsic_dimension,feature_redundancy,baseline_linear_accuracy,separability,baseline_acc_std,layer_combo,ansatz_type,feature_map,optimizer_type,n_qubits,n_layers,n_params,max_epochs,epochs_run,val_accuracy,val_auc,train_time_sec,stability
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,z,rmsprop,8,4,96,40,10,0.6625,0.5506638714185884,202.78772854805,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,zz,adam,8,4,96,40,18,0.6625,0.5835080363382249,384.462132692337,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,zz,rmsprop,8,4,96,40,16,0.6625,0.5835080363382249,341.6214106082916,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,pauli,adam,8,4,96,40,40,0.7875,0.9035639412997905,837.1648478507996,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,pauli,rmsprop,8,4,96,40,40,0.85,0.9594689028651292,837.9822590351105,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,z,adam,8,4,96,40,40,0.6625,0.5506638714185884,559.2412836551666,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,z,rmsprop,8,4,96,40,17,0.6625,0.5506638714185884,237.029198884964,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,zz,adam,8,4,96,40,40,0.6625,0.5835080363382249,599.3143119812012,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,zz,rmsprop,8,4,96,40,13,0.6625,0.5835080363382249,194.46306037902832,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,pauli,adam,8,4,96,40,40,0.8625,0.9720475192173308,581.6449017524719,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,pauli,rmsprop,8,4,96,40,21,0.875,0.9573724668064292,305.11487221717834,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,z,adam,8,4,96,40,16,0.6625,0.5506638714185884,325.4999134540558,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,z,rmsprop,8,4,96,40,10,0.6625,0.5506638714185884,202.80975890159607,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,zz,adam,8,4,96,40,19,0.6625,0.5835080363382249,405.9281930923462,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,zz,rmsprop,8,4,96,40,11,0.6625,0.5835080363382249,234.17240381240845,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,pauli,adam,8,4,96,40,40,0.8125,0.9105520614954578,839.2449128627777,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,pauli,rmsprop,8,4,96,40,35,0.7875,0.923130677847659,734.3411462306976,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,hardware_efficient,z,adam,8,2,48,40,40,0.6625,0.5506638714185884,308.1708028316498,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,hardware_efficient,z,rmsprop,8,2,48,40,25,0.6625,0.5506638714185884,190.9415180683136,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,hardware_efficient,zz,adam,8,2,48,40,40,0.6625,0.5835080363382249,344.2637827396393,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,hardware_efficient,zz,rmsprop,8,2,48,40,28,0.6625,0.5835080363382249,241.0587077140808,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,hardware_efficient,pauli,adam,8,2,48,40,40,0.8375,0.8742138364779874,325.9093513488769,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,hardware_efficient,pauli,rmsprop,8,2,48,40,21,0.8125,0.8798043326345213,170.38168096542358,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,strongly_entangling,z,adam,8,2,48,40,37,0.6625,0.5506638714185884,402.1144096851349,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,strongly_entangling,z,rmsprop,8,2,48,40,20,0.6625,0.5506638714185884,216.75462126731875,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,strongly_entangling,zz,adam,8,2,48,40,30,0.6625,0.5835080363382249,354.71701073646545,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,strongly_entangling,zz,rmsprop,8,2,48,40,18,0.6625,0.5835080363382249,212.3186686038971,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,strongly_entangling,pauli,adam,8,2,48,40,40,0.7125,0.8476589797344515,455.0731718540192,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,shallow,strongly_entangling,pauli,rmsprop,8,2,48,40,40,0.7375,0.8846960167714886,454.239993095398,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,hardware_efficient,z,adam,8,6,144,40,15,0.6625,0.5506638714185884,337.62564301490784,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,hardware_efficient,z,rmsprop,8,6,144,40,10,0.6625,0.5506638714185884,223.78462529182437,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,hardware_efficient,zz,adam,8,6,144,40,16,0.6625,0.5835080363382249,378.63295245170593,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,hardware_efficient,zz,rmsprop,8,6,144,40,13,0.6625,0.5835080363382249,305.6586353778839,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,hardware_efficient,pauli,adam,8,6,144,40,40,0.9875,0.9930118798043326,922.0211005210876,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,hardware_efficient,pauli,rmsprop,8,6,144,40,40,0.975,0.986722571628232,920.7310707569122,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,strongly_entangling,z,adam,8,6,144,40,22,0.6625,0.5506638714185884,732.6097676753998,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,strongly_entangling,z,rmsprop,8,6,144,40,19,0.6625,0.5506638714185884,629.9255073070526,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,strongly_entangling,zz,adam,8,6,144,40,19,0.6625,0.5835080363382249,653.6891803741455,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,strongly_entangling,zz,rmsprop,8,6,144,40,13,0.6625,0.5835080363382249,448.90711069107056,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,strongly_entangling,pauli,adam,8,6,144,40,40,0.9375,0.96785464709993,1359.4672501087189,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,deep,strongly_entangling,pauli,rmsprop,8,6,144,40,40,0.9125,0.9741439552760308,1358.6131625175476,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,hardware_efficient,z,adam,8,4,96,40,40,0.6625,0.5506638714185884,596.4846088886261,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,hardware_efficient,z,rmsprop,8,4,96,40,14,0.6625,0.5506638714185884,207.731479883194,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,hardware_efficient,zz,adam,8,4,96,40,40,0.6625,0.5835080363382249,637.599205493927,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,hardware_efficient,zz,rmsprop,8,4,96,40,19,0.6625,0.5835080363382249,301.96336817741394,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,hardware_efficient,pauli,adam,8,4,96,40,40,0.9125,0.986722571628232,617.6837372779846,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,hardware_efficient,pauli,rmsprop,8,4,96,40,40,0.9,0.9461914744933614,619.8190538883209,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,z,adam,8,4,96,40,20,0.6625,0.5506638714185884,435.0757324695587,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,z,rmsprop,8,4,96,40,16,0.6625,0.5506638714185884,346.43132877349854,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,zz,adam,8,4,96,40,18,0.6625,0.5835080363382249,409.68529629707336,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,zz,rmsprop,8,4,96,40,13,0.6625,0.5835080363382249,295.6826047897339,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,pauli,adam,8,4,96,40,40,0.8375,0.9447938504542278,894.8534519672394,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,strong_entangling,strongly_entangling,pauli,rmsprop,8,4,96,40,40,0.8625,0.9517819706498952,894.3885762691498,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,z,adam,8,4,96,40,29,0.6625,0.5506638714185884,431.28668189048767,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,z,rmsprop,8,4,96,40,27,0.6625,0.5506638714185884,403.4459145069122,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,zz,adam,8,4,96,40,31,0.6625,0.5835080363382249,489.5653312206268,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,zz,rmsprop,8,4,96,40,19,0.6625,0.5835080363382249,289.6376254558563,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,pauli,adam,8,4,96,40,40,0.8875,0.9895178197064988,585.8786280155182,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,hardware_efficient,pauli,rmsprop,8,4,96,40,40,0.9,0.9650593990216632,586.594024181366,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,z,adam,8,4,96,40,14,0.6625,0.5506638714185884,287.49061250686646,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,z,rmsprop,8,4,96,40,12,0.6625,0.5506638714185884,246.7464597225189,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,zz,adam,8,4,96,40,22,0.6625,0.5835080363382249,476.4713168144226,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,zz,rmsprop,8,4,96,40,14,0.6625,0.5835080363382249,302.6080119609833,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,pauli,adam,8,4,96,40,40,0.8125,0.904961565338924,839.490564584732,0.0
018_experiments_Wine,data/018_Wine.csv,Class,400.0,13.0,0.3087441939535181,1.962962962962963,10.0,0.2307692307692307,1.0,1.0,0.0,hybrid,strongly_entangling,pauli,rmsprop,8,4,96,40,40,0.85,0.9350104821802936,840.0498507022858,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,hardware_efficient,z,adam,8,2,48,40,28,0.55,0.450827721661055,649.0707859992981,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,hardware_efficient,z,rmsprop,8,2,48,40,15,0.55,0.450827721661055,346.072226524353,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,hardware_efficient,zz,adam,8,2,48,40,25,0.55,0.4673821548821548,650.4583649635315,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,hardware_efficient,zz,rmsprop,8,2,48,40,19,0.55,0.4673821548821548,493.0493471622467,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,hardware_efficient,pauli,adam,8,2,48,40,40,0.6041666666666666,0.6841329966329965,982.1851828098296,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,hardware_efficient,pauli,rmsprop,8,2,48,40,40,0.5916666666666667,0.6612654320987654,979.738350391388,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,strongly_entangling,z,adam,8,2,48,40,24,0.55,0.450827721661055,786.8094663619995,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,strongly_entangling,z,rmsprop,8,2,48,40,10,0.55,0.450827721661055,326.37931084632874,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,strongly_entangling,zz,adam,8,2,48,40,14,0.55,0.4673821548821548,499.38256764411926,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,strongly_entangling,zz,rmsprop,8,2,48,40,12,0.55,0.4673821548821548,428.76958203315735,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,strongly_entangling,pauli,adam,8,2,48,40,40,0.5166666666666667,0.4884259259259259,1374.0390944480896,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,shallow,strongly_entangling,pauli,rmsprop,8,2,48,40,13,0.4791666666666667,0.4262766554433221,445.5392234325409,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,hardware_efficient,z,adam,8,6,144,40,12,0.55,0.450827721661055,818.09530377388,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,hardware_efficient,z,rmsprop,8,6,144,40,12,0.55,0.450827721661055,819.7050497531891,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,hardware_efficient,zz,adam,8,6,144,40,25,0.55,0.4673821548821548,1781.9079275131226,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,hardware_efficient,zz,rmsprop,8,6,144,40,9,0.55,0.4673821548821548,640.0951056480408,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,hardware_efficient,pauli,adam,8,6,144,40,27,0.6333333333333333,0.6930415263748598,1886.7217054367063,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,hardware_efficient,pauli,rmsprop,8,6,144,40,29,0.6625,0.7049663299663299,2026.8284184932709,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,strongly_entangling,z,adam,8,6,144,40,13,0.55,0.450827721661055,1315.827714920044,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,strongly_entangling,z,rmsprop,8,6,144,40,10,0.55,0.450827721661055,1011.8778383731842,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,strongly_entangling,zz,adam,8,6,144,40,13,0.55,0.4673821548821548,1361.587946891785,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,strongly_entangling,zz,rmsprop,8,6,144,40,12,0.55,0.4673821548821548,1254.600774049759,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,strongly_entangling,pauli,adam,8,6,144,40,40,0.6041666666666666,0.6856762065095399,4113.469163894653,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,deep,strongly_entangling,pauli,rmsprop,8,6,144,40,36,0.625,0.6983024691358024,3625.0041658878326,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,hardware_efficient,z,adam,8,4,96,40,12,0.55,0.450827721661055,506.5274167060852,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,hardware_efficient,z,rmsprop,8,4,96,40,13,0.55,0.450827721661055,549.0485699176788,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,hardware_efficient,zz,adam,8,4,96,40,15,0.55,0.4673821548821548,678.5357754230499,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,hardware_efficient,zz,rmsprop,8,4,96,40,13,0.55,0.4673821548821548,585.4319999217987,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,hardware_efficient,pauli,adam,8,4,96,40,40,0.6541666666666667,0.699635241301908,1750.1956059932709,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,hardware_efficient,pauli,rmsprop,8,4,96,40,40,0.6666666666666666,0.7394781144781145,1754.881534576416,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,strongly_entangling,z,adam,8,4,96,40,11,0.55,0.450827721661055,674.9519710540771,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,strongly_entangling,z,rmsprop,8,4,96,40,13,0.55,0.450827721661055,803.0144944190979,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,strongly_entangling,zz,adam,8,4,96,40,13,0.55,0.4673821548821548,834.4583039283752,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,strongly_entangling,zz,rmsprop,8,4,96,40,25,0.55,0.4673821548821548,1619.6316123008728,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,strongly_entangling,pauli,adam,8,4,96,40,22,0.6333333333333333,0.6725589225589225,1380.5169768333435,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,strong_entangling,strongly_entangling,pauli,rmsprop,8,4,96,40,40,0.6125,0.6369949494949495,2506.1165857315063,0.0
019_experiments_affairs,data/019_affairs.csv,affairs,1200.0,8.0,0.1625799822983147,1.2263450834879406,7.0,0.125,0.6791666666666667,0.6791666666666667,0.0158333333333333,hybrid,hardware_efficient,z,adam,8,4,96,40,21,0.55,0.450827721661055,877.8800134658813,0.0
